ts,record_id,user_authority,user,direction,base_asset_amount,quote_asset_amount,mark_price_before,mark_price_after,fee,referrer_reward,referee_discount,token_discount,liquidation,market_index,oracle_price
2022-04-06 05:03:20-04:00,6801189,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),176126134276206,2032302156,1153963314713,1153817036492,2032302,0,0,0,False,3,1155045990000
2022-04-06 05:03:20-04:00,6801190,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),136038205014965,1569555146,1153817036492,1153704071578,1569555,0,0,0,False,3,1155045990000
2022-04-06 05:03:22-04:00,6801191,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Short(),16558182117023130,267370500,1614936573,1614530287,267370,0,0,0,False,15,1612901700
2022-04-06 05:03:24-04:00,6801192,2k7SwgVwjdfCmTpSmzSAe91nmJko6e9jjdLvQKN222r8,TSDWTGJkUBdYAaGLhGcRtEcB6vhP4xwDPxFWzn2t6jZ,PositionDirection.Short(),59206292615259328,955473744,1614530287,1613078803,955473,0,0,0,False,15,1612662700
2022-04-06 05:03:25-04:00,6801193,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Short(),10022935677795021,161665546,1613078803,1612833277,161665,0,0,0,False,15,1612632400
2022-04-06 05:03:28-04:00,6801194,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),10003334848476,115408466,1153704071578,1153695765553,115408,0,0,0,False,3,1155188940000
2022-04-06 05:03:35-04:00,6801195,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Long(),41177770910917,664129,1612833277,1612834286,664,0,0,0,False,15,1611663200
2022-04-06 05:03:38-04:00,6801196,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,PositionDirection.Short(),439300000000000,5507919962,1254045066816,1253544313014,5507919,0,0,0,False,0,1252322930000
2022-04-06 05:03:39-04:00,6801197,GSpimVsdtkiN8TApRK8Htp95ubYhAnHKG2UorhWqdBA9,3ZAwVGtk88qN4vgrfkPUsfcM37fnck8VJzK2fC2hEejd,PositionDirection.Short(),4516467659088066,517039500,11448478989,11447267852,517039,0,0,0,False,9,11439723800
2022-04-06 05:03:39-04:00,6801198,GSpimVsdtkiN8TApRK8Htp95ubYhAnHKG2UorhWqdBA9,3ZAwVGtk88qN4vgrfkPUsfcM37fnck8VJzK2fC2hEejd,PositionDirection.Short(),3486373345396085,399078200,11447267852,11446333078,399078,0,0,0,False,9,11439723800
2022-04-06 05:03:43-04:00,6801199,3XJxKR4p94kWbYBNCQ3bUDR8T7hDGW2GqiQGe6toSTE4,6f2rqJgjLA6sxiy2wqmMuJgqNnXS4JFWggPBkHYovFzm,PositionDirection.Short(),11100000000000,99712982,898318995199,898311324290,99712,0,0,0,False,4,897114920000
2022-04-06 05:03:48-04:00,6801200,GSpimVsdtkiN8TApRK8Htp95ubYhAnHKG2UorhWqdBA9,3ZAwVGtk88qN4vgrfkPUsfcM37fnck8VJzK2fC2hEejd,PositionDirection.Short(),3293319670080840,376949800,11446333078,11445450170,376949,0,0,0,False,9,11434846300
2022-04-06 05:03:48-04:00,6801201,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),93323325899419,109264100,117087801772,117074663225,109264,0,0,0,False,14,117057000000
2022-04-06 05:03:49-04:00,6801202,7iQW3uZoWSCdffUVRXTmSWQVtxCAZum2sSTqeRMBcXWG,5zjhKkNGBZRENGbQGRPSWJzzpffrMGYh2pke6VJFbVMP,PositionDirection.Short(),44155952238914,553503319,1253544313014,1253493996662,553503,0,0,0,False,0,1251807190000
2022-04-06 05:03:49-04:00,6801203,GSpimVsdtkiN8TApRK8Htp95ubYhAnHKG2UorhWqdBA9,3ZAwVGtk88qN4vgrfkPUsfcM37fnck8VJzK2fC2hEejd,PositionDirection.Short(),5261260076876772,602137800,11445450170,11444039888,602137,0,0,0,False,9,11434784500
2022-04-06 05:03:52-04:00,6801204,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),92331848134204,108091200,117074663225,117061666439,108091,0,0,0,False,14,117057000000
2022-04-06 05:03:54-04:00,6801205,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Short(),104029724107740,121771313,117061666439,117047025633,121771,0,0,0,False,14,117057000000
2022-04-06 05:03:54-04:00,6801206,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),129872473112363,152000000,117047025633,117028751658,152000,0,0,0,False,14,117057000000
2022-04-06 05:03:54-04:00,6801207,GSpimVsdtkiN8TApRK8Htp95ubYhAnHKG2UorhWqdBA9,3ZAwVGtk88qN4vgrfkPUsfcM37fnck8VJzK2fC2hEejd,PositionDirection.Short(),2684417039501577,307196100,11444039888,11443320430,307196,0,0,0,False,9,11432017800
2022-04-06 05:03:57-04:00,6801208,GNXbt1hXLQM43YSNujBVc7eJ2sVHsWwx2KHFYyadzQzC,8T7ZcyKUXGRbHniZL1F8CUCVQL9HqTBmFQjKTznkaAmC,PositionDirection.Short(),100002026133692,290993000,290993977777,290980230809,290993,0,0,0,False,7,290672160000
2022-04-06 05:03:58-04:00,6801209,aoaWyTouqhvNi4eMXb9F3K4cdEutWN4egubXqnCM15P,9eLv2waS7J3aB5DrgKrqXBxYToqP2pP8nfvHjhNFvG3d,PositionDirection.Short(),142947903272675,1284046600,898311324290,898212545655,1284046,0,0,0,False,4,896799670000
2022-04-06 05:03:59-04:00,6801210,6HufrrRWdkPo2umgxtgvqnDSBMZrU7hbDvrX8qpnbMBQ,HJwfz9kANDRKNwRwbwzrWaqAZ57pzVoiiedC5uarDLjv,PositionDirection.Short(),1200133089669,10779741,898212545655,898211716419,10779,0,0,0,False,4,896799670000
2022-04-06 05:04:00-04:00,6801211,GSpimVsdtkiN8TApRK8Htp95ubYhAnHKG2UorhWqdBA9,3ZAwVGtk88qN4vgrfkPUsfcM37fnck8VJzK2fC2hEejd,PositionDirection.Short(),5062110590612827,579239200,11443320430,11441963904,579239,0,0,0,False,9,11428571900
2022-04-06 05:04:02-04:00,6801212,HeM17Bi93TR8DrjEsdwnqL9Px97sZq21jUeX6s3U51RL,En6uXi44azqoQRf9aHCUL8JHTAj9MyUxfjPdbfhePVzY,PositionDirection.Short(),315068487043063,368650900,117028751658,116984437073,368650,0,0,0,False,14,117057000000
2022-04-06 05:04:04-04:00,6801213,AKSHkREAwG3wJKd7A6EkEsKQhYo5PFtSrdA2zuEhP1rX,EZ7EeRvy5cVTAWmgYPCKhLMyENUmWvT6ZJAmawJhyh7H,PositionDirection.Short(),576706751674349,674423399,116984437073,116903388076,674423,0,0,0,False,14,117057000000
2022-04-06 05:04:06-04:00,6801214,aoaWyTouqhvNi4eMXb9F3K4cdEutWN4egubXqnCM15P,9eLv2waS7J3aB5DrgKrqXBxYToqP2pP8nfvHjhNFvG3d,PositionDirection.Short(),19111870704144,171663800,898211716419,898198511151,171663,0,0,0,False,4,896797560000
2022-04-06 05:04:06-04:00,6801215,aoaWyTouqhvNi4eMXb9F3K4cdEutWN4egubXqnCM15P,9eLv2waS7J3aB5DrgKrqXBxYToqP2pP8nfvHjhNFvG3d,PositionDirection.Short(),151337137733777,1359228800,898198511151,898093955663,1359228,0,0,0,False,4,896797560000
2022-04-06 05:04:07-04:00,6801216,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,PositionDirection.Short(),439600000000000,5509258816,1253493996662,1252993231225,5509258,0,0,0,False,0,1251530080000
2022-04-06 05:04:08-04:00,6801217,6HufrrRWdkPo2umgxtgvqnDSBMZrU7hbDvrX8qpnbMBQ,HJwfz9kANDRKNwRwbwzrWaqAZ57pzVoiiedC5uarDLjv,PositionDirection.Short(),1200291562850,10779741,898093955663,898093126481,10779,0,0,0,False,4,896697680000
2022-04-06 05:04:10-04:00,6801218,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),108004197416293,1245991426,1153695765553,1153606092611,1245991,0,0,0,False,3,1154176440000
2022-04-06 05:04:10-04:00,6801219,FWBE3HwdGxPP6SrsPrKrJMAhXjJcPpah8a3AxEx4bdcd,7BtBT1G2TfigAWw4ntNJcBe6muBnQzq7XgdDSyLLRFpX,PositionDirection.Short(),168197151632894,196608302,116903388076,116879765912,196608,0,0,0,False,14,117057000000
2022-04-06 05:04:10-04:00,6801220,aoaWyTouqhvNi4eMXb9F3K4cdEutWN4egubXqnCM15P,9eLv2waS7J3aB5DrgKrqXBxYToqP2pP8nfvHjhNFvG3d,PositionDirection.Short(),233512757888694,2096973700,898093126481,897931833709,2096973,0,0,0,False,4,896645150000
2022-04-06 05:04:13-04:00,6801221,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Short(),4732754063672570,389420600,8228596432,8227809085,389420,0,0,0,False,10,8205382300
2022-04-06 05:04:14-04:00,6801222,GSpimVsdtkiN8TApRK8Htp95ubYhAnHKG2UorhWqdBA9,3ZAwVGtk88qN4vgrfkPUsfcM37fnck8VJzK2fC2hEejd,PositionDirection.Short(),2478080943513114,283532900,11441963904,11441299925,283532,0,0,0,False,9,11431243200
2022-04-06 05:04:14-04:00,6801223,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),22001884273740,253813068,1153606092611,1153587826328,253813,0,0,0,False,3,1154786360000
2022-04-06 05:04:17-04:00,6801224,BWtsbz2UbEJoiXNL1tLNMb6kg1nWLqZF1Qzo8omD3wf1,4iiJaGtEgSofsvfNE7JAr8YtfsHCstPcC998dFcfgEww,PositionDirection.Short(),11100000000000,99670008,897931833709,897924167759,99670,0,0,0,False,4,896510830000
2022-04-06 05:04:18-04:00,6801225,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),2000188549202,23073915,1153587826328,1153586165764,23073,0,0,0,False,3,1154418450000
2022-04-06 05:04:18-04:00,6801226,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),146021543207921,1684395817,1153586165764,1153464947819,1684395,0,0,0,False,3,1154436540000
2022-04-06 05:04:20-04:00,6801227,7iQW3uZoWSCdffUVRXTmSWQVtxCAZum2sSTqeRMBcXWG,5zjhKkNGBZRENGbQGRPSWJzzpffrMGYh2pke6VJFbVMP,PositionDirection.Short(),991334323201709,12415758757,1252993231225,1251865064564,12415758,0,0,0,False,0,1251198400000
2022-04-06 05:04:20-04:00,6801228,Gn4D5wjymEfsjsma4EJEgikmE1YG1rNVXFvGn82oAkoQ,3gQcaTjJhcCyv9RaHZrWJHmoiDPzf1gsWf34Wy76FtHh,PositionDirection.Short(),11100000000000,99669157,897924167759,897916501907,99669,0,0,0,False,4,896493450000
2022-04-06 05:04:20-04:00,6801229,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),165553558091670,274920200,166070479744,166051890321,274920,0,0,0,False,16,165822335000
2022-04-06 05:04:20-04:00,6801230,7iQW3uZoWSCdffUVRXTmSWQVtxCAZum2sSTqeRMBcXWG,5zjhKkNGBZRENGbQGRPSWJzzpffrMGYh2pke6VJFbVMP,PositionDirection.Short(),41924361556324,524826441,1251865064564,1251817387034,524826,0,0,0,False,0,1251112740000
2022-04-06 05:04:20-04:00,6801231,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Short(),6300401245805404,518351972,8227809085,8226761118,518351,0,0,0,False,10,8201555000
2022-04-06 05:04:23-04:00,6801232,Aj4tKafdixTrLdsyd2qQvbqoyoQqzia2SQkyAiV1xBQD,Ejgb2BzwArp4aAb7EbNGtjcjSeAeha5C4jQNvjY2X9M8,PositionDirection.Short(),1487645720725573,4327234406,290980230809,290775843765,4327234,0,0,0,False,7,290573800000
2022-04-06 05:04:23-04:00,6801233,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Short(),10000759351592888,161283428,1612834286,1612589359,161283,0,0,0,False,15,1610372400
2022-04-06 05:04:23-04:00,6801234,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Short(),200035916671007,332140959,166051890321,166029433160,332140,0,0,0,False,16,165738802000
2022-04-06 05:04:24-04:00,6801235,F6paQTPQ79wmzVgHpevJBn4nNfNb1mFDhRLGLA1WVbar,9QxMARvzWrsq6PRpC5tWgTEu5P7pB7EsokmX5RZ1YFAW,PositionDirection.Short(),31915633643128392,5010126581,15704731431,15691336678,5010126,0,0,0,False,6,15677053100
2022-04-06 05:04:25-04:00,6801236,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Short(),7749490091940351,124960100,1612589359,1612399606,124960,0,0,0,False,15,1610250000
2022-04-06 05:04:25-04:00,6801237,HP1ihHVj15EnF5mwFwsWPiQvvght87o81663yVhafTfh,AgeJ26N2sd94SSKXhWVhbcerTebAGvm7LC5E1Krdo3uf,PositionDirection.Short(),11100000000000,99668306,897916501907,897908836153,99668,0,0,0,False,4,896231270000
2022-04-06 05:04:25-04:00,6801238,3XJxKR4p94kWbYBNCQ3bUDR8T7hDGW2GqiQGe6toSTE4,6f2rqJgjLA6sxiy2wqmMuJgqNnXS4JFWggPBkHYovFzm,PositionDirection.Short(),11100000000000,99667455,897908836153,897901170498,99667,0,0,0,False,4,896231270000
2022-04-06 05:04:27-04:00,6801239,aoaWyTouqhvNi4eMXb9F3K4cdEutWN4egubXqnCM15P,9eLv2waS7J3aB5DrgKrqXBxYToqP2pP8nfvHjhNFvG3d,PositionDirection.Short(),248683685675846,2232720200,897901170498,897729455376,2232720,0,0,0,False,4,896231270000
2022-04-06 05:04:28-04:00,6801240,9pGqJ1T3HKeMopDMhSARDDAyydK3MRomqbBnUrxxq4Cz,EiZCUv2uD7j4WQEmvBRq7b9ifGNKnsoqfDSCSDEZAMUY,PositionDirection.Short(),38564005146829,467042200,1211136494792,1211029971960,467042,0,0,0,False,12,1209268240000
2022-04-06 05:04:28-04:00,6801241,9pGqJ1T3HKeMopDMhSARDDAyydK3MRomqbBnUrxxq4Cz,EiZCUv2uD7j4WQEmvBRq7b9ifGNKnsoqfDSCSDEZAMUY,PositionDirection.Short(),33390775327104,404356900,1211029971960,1210937750154,404356,0,0,0,False,12,1209268240000
2022-04-06 05:04:28-04:00,6801242,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),63591694688153,770000000,1210937750154,1210762145721,770000,0,0,0,False,12,1209268240000
2022-04-06 05:04:29-04:00,6801243,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Short(),10003455562670203,161283428,1612399606,1612154713,161283,0,0,0,False,15,1610146000
2022-04-06 05:04:30-04:00,6801244,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Short(),1303553263772559,107238800,8226761118,8226544318,107238,0,0,0,False,10,8199604300
2022-04-06 05:04:31-04:00,6801245,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Short(),6914175969459460,568758000,8226544318,8225394535,568758,0,0,0,False,10,8199604300
2022-04-06 05:04:31-04:00,6801246,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Short(),10002278465954601,161239960,1612154713,1611909904,161239,0,0,0,False,15,1610173700
2022-04-06 05:04:32-04:00,6801247,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),2000209359959,671169545,33558477290213,33551452511394,671169,0,0,0,False,2,33526092000000
2022-04-06 05:04:32-04:00,6801248,GNXbt1hXLQM43YSNujBVc7eJ2sVHsWwx2KHFYyadzQzC,8T7ZcyKUXGRbHniZL1F8CUCVQL9HqTBmFQjKTznkaAmC,PositionDirection.Short(),100072575458552,290980000,290775843765,290762102565,290980,0,0,0,False,7,290536450000
2022-04-06 05:04:32-04:00,6801249,GSpimVsdtkiN8TApRK8Htp95ubYhAnHKG2UorhWqdBA9,3ZAwVGtk88qN4vgrfkPUsfcM37fnck8VJzK2fC2hEejd,PositionDirection.Short(),3730569480801458,426807000,11441299925,11440300462,426807,0,0,0,False,9,11429710900
2022-04-06 05:04:33-04:00,6801250,MtdQ7zkmkDBJthtRRQJq5jFQgbseUpJYa91PpXqEpTK,BV2p4D5zehFD4WB8cjRJSPeefXR1LtrmBzJwvtp1V1ok,PositionDirection.Short(),942000000000000,1100384720,116879765912,116747600563,1100384,0,0,0,False,14,117057000000
2022-04-06 05:04:34-04:00,6801251,7UY4buWvsMaFH9i6SYCCa9vFFQFXszbmG3De1CidbBWh,6auuunrtmM2LexquJ7a5R3Z9rWvaVz1PqWAKM6uknCFp,PositionDirection.Short(),11100000000000,99647544,897729455376,897721792017,99647,0,0,0,False,4,896242110000
2022-04-06 05:04:34-04:00,6801252,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),312035029915875,3598810637,1153464947819,1153205979897,3598810,0,0,0,False,3,1154097700000
2022-04-06 05:04:39-04:00,6801253,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),130205572851421,152000000,116747600563,116729349977,152000,0,0,0,False,14,117057000000
2022-04-06 05:04:43-04:00,6801254,B6kjyqPBcgKR7yeBFnyvXeCuBuQFerxeXSB1FvcCQpCQ,3JT76hZJgxsvD7MTAfeFVeTDVTpRYpWJ44Gat6kJMmCg,PositionDirection.Short(),21999950514984,253702736,1153205979897,1153187724721,253702,0,0,0,False,3,1154105390000
2022-04-06 05:04:45-04:00,6801255,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Long(),10002278465954601,161239960,1611909904,1612154713,161239,0,0,0,False,15,1611780700
2022-04-06 05:04:45-04:00,6801256,EepiqRr24hEEGbeJJitUMTtAxA3kmAwFGMBUiVjxkk9V,D1T7Nt5gqN1g6HwtJtHbr1kVyLXqLhCSQdiS3zPBQkFP,PositionDirection.Short(),8600000000000,99173837,1153187724721,1153180588708,99173,0,0,0,False,3,1154167180000
2022-04-06 05:04:45-04:00,6801257,HP1ihHVj15EnF5mwFwsWPiQvvght87o81663yVhafTfh,AgeJ26N2sd94SSKXhWVhbcerTebAGvm7LC5E1Krdo3uf,PositionDirection.Short(),11100000000000,99646693,897721792017,897714128757,99646,0,0,0,False,4,896485140000
2022-04-06 05:04:47-04:00,6801258,Gn4D5wjymEfsjsma4EJEgikmE1YG1rNVXFvGn82oAkoQ,3gQcaTjJhcCyv9RaHZrWJHmoiDPzf1gsWf34Wy76FtHh,PositionDirection.Short(),11100000000000,99645842,897714128757,897706465595,99645,0,0,0,False,4,896453360000
2022-04-06 05:04:47-04:00,6801259,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Short(),5610307987972279,461443800,8225394535,8224461754,461443,0,0,0,False,10,8199877800
2022-04-06 05:04:53-04:00,6801260,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),127037122356393,1464900483,1153180588708,1153075184970,1464900,0,0,0,False,3,1154115070000
2022-04-06 05:04:53-04:00,6801261,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Long(),4214979944060,67952,1612154713,1612154816,67,0,0,0,False,15,1611354800
2022-04-06 05:04:56-04:00,6801262,3XJxKR4p94kWbYBNCQ3bUDR8T7hDGW2GqiQGe6toSTE4,6f2rqJgjLA6sxiy2wqmMuJgqNnXS4JFWggPBkHYovFzm,PositionDirection.Short(),11100000000000,99644992,897706465595,897698802530,99644,0,0,0,False,4,896273450000
2022-04-06 05:04:56-04:00,6801263,9pGqJ1T3HKeMopDMhSARDDAyydK3MRomqbBnUrxxq4Cz,EiZCUv2uD7j4WQEmvBRq7b9ifGNKnsoqfDSCSDEZAMUY,PositionDirection.Short(),218748567535900,2647864400,1210762145721,1210158377026,2647864,0,0,0,False,12,1208832070000
2022-04-06 05:04:58-04:00,6801264,Aj4tKafdixTrLdsyd2qQvbqoyoQqzia2SQkyAiV1xBQD,Ejgb2BzwArp4aAb7EbNGtjcjSeAeha5C4jQNvjY2X9M8,PositionDirection.Short(),349041696615140,4222277309,1210158377026,1209195920616,4222277,0,0,0,False,12,1208832070000
2022-04-06 05:04:58-04:00,6801265,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,PositionDirection.Short(),122016507942129,1406880318,1153075184970,1152973960482,1406880,0,0,0,False,3,1154124090000
2022-04-06 05:04:58-04:00,6801266,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Short(),1901753706431804,156406000,8224461754,8224145601,156406,0,0,0,False,10,8199622100
2022-04-06 05:05:01-04:00,6801267,7UY4buWvsMaFH9i6SYCCa9vFFQFXszbmG3De1CidbBWh,6auuunrtmM2LexquJ7a5R3Z9rWvaVz1PqWAKM6uknCFp,PositionDirection.Short(),11100000000000,99644141,897698802530,897691139564,99644,0,0,0,False,4,896255600000
2022-04-06 05:05:02-04:00,6801268,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Short(),130187694472176,1573990789,1209195920616,1208837231747,1573990,0,0,0,False,12,1208639350000
2022-04-06 05:05:02-04:00,6801269,BWtsbz2UbEJoiXNL1tLNMb6kg1nWLqZF1Qzo8omD3wf1,4iiJaGtEgSofsvfNE7JAr8YtfsHCstPcC998dFcfgEww,PositionDirection.Short(),11100000000000,99643291,897691139564,897683476696,99643,0,0,0,False,4,896262340000
2022-04-06 05:05:07-04:00,6801270,GVPB8gGWPqPridyUmDwXwZpvh87NFCoDTBqPftYsAdR4,GxqY3zjKxShYfrRbfcZXfeQzktcG2TFzuAwQEb4TJHgz,PositionDirection.Short(),234149308569862,388726000,166029433160,166003152024,388726,0,0,0,False,16,165804818000
2022-04-06 05:05:07-04:00,6801271,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Short(),200045189562730,332058866,166003152024,165980703708,332058,0,0,0,False,16,165804818000
2022-04-06 05:05:07-04:00,6801272,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Short(),3610014294993568,296882000,8224145601,8223545511,296882,0,0,0,False,10,8198982800
2022-04-06 05:05:12-04:00,6801273,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Short(),2729416295697874,224448600,8223545511,8223091847,224448,0,0,0,False,10,8197592100
2022-04-06 05:05:14-04:00,6801274,AnsdDByYT8ZF1gUtB9wbdDM9aPb4pbe5msnhJSMcyyPP,268YXLhoGGQfZcEqcM3bCQCf31vopnt2JybPxa36aMNP,PositionDirection.Long(),187699919822,2268987,1208837231747,1208837748777,2268,0,0,0,False,12,1207811940000
2022-04-06 05:05:16-04:00,6801275,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Short(),19381852590891209,312419500,1612154816,1611680489,312419,0,0,0,False,15,1611104200
2022-04-06 05:05:16-04:00,6801276,DLVDxzLX7u7tj6Z2CXCx72KL273jQQMQCocWyFgRCTHb,9K6nAryvFBza9hMVVqG7wz2DBFGnxySdpMzeEFPu5QpP,PositionDirection.Short(),9222032807172776,148619300,1611680489,1611454874,148619,0,0,0,False,15,1611104200
2022-04-06 05:05:16-04:00,6801277,5JmrwxmzTFi252aBMP8iPQu3tJvC5Ay8jYS59BTS7cGV,A88UufNNuGF1HqDZphJkTLbYjuvkExeCPAchGvYyxhZK,PositionDirection.Short(),10005103224835257,161215481,1611454874,1611210156,161215,0,0,0,False,15,1611074200
