ts,record_id,user_authority,user,market_index,funding_payment,base_asset_amount,user_last_cumulative_funding,user_last_funding_rate_ts,amm_cumulative_funding_long,amm_cumulative_funding_short
2022-03-31 18:04:34-04:00,410359,FScWBTHbd9GJi72Ct7nmueMBtA9EyMxQ1bkKJDUDJMUC,9SUBjjPa2hAwG8n4Vhr5Rc6g4Dz7MJXgwUB3Lmut7jsr,3,14571716397,18500000000000,-379636726707328,1648756809,-379715492741910,-438712711533488
2022-03-31 18:04:34-04:00,410360,8bLASu2k4sBMMCMC7HzYbAPDeyFHaS6ChAVyu32CUrKv,Cbe7v94t6PLQPCxrbgEBGs3tbN48zBNMAZ4vjiahUzMb,0,3800267382,-7900000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:04:37-04:00,410361,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,5,-72776658874,74771666636481,3315375236105196,1648760561,3315472567971862,1685923215518064
2022-03-31 18:04:46-04:00,410362,B2wm6eck8zvvAm4rVi1xSFD4gwqKWh8gTmozVg1heKTV,k63gJ4ea7XDGD82LjXpYNBrVFfKea2EJ64DMA6LDxnJ,3,80791750758,278400000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:04:46-04:00,410363,B2wm6eck8zvvAm4rVi1xSFD4gwqKWh8gTmozVg1heKTV,k63gJ4ea7XDGD82LjXpYNBrVFfKea2EJ64DMA6LDxnJ,0,126515230594,-263000000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:04:46-04:00,410364,B2wm6eck8zvvAm4rVi1xSFD4gwqKWh8gTmozVg1heKTV,k63gJ4ea7XDGD82LjXpYNBrVFfKea2EJ64DMA6LDxnJ,4,20849224987,136500000000000,262315041926996,1648760410,262299767769496,95692337107739
2022-03-31 18:04:46-04:00,410365,25SzpmgqcqrgyBadq4LvQhaCZrFDFWS8RB4xYpCJmJA3,FPssTExF3VB1NJLB1RSvAhtR2J3PwfYHPMv48474BCRp,0,3800267382,-7900000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:04:46-04:00,410366,G2mUmsz4svtL3JdvACtSTVTktuwrg1dYZP7tp8Fv858q,CK7MYQdziVjxDh9q1tW6DW5ZG3VhjXAcgjn9a7UKqiRb,3,19066156698,65700000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:04:46-04:00,410367,G2mUmsz4svtL3JdvACtSTVTktuwrg1dYZP7tp8Fv858q,CK7MYQdziVjxDh9q1tW6DW5ZG3VhjXAcgjn9a7UKqiRb,0,31700964624,-65900000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:04:46-04:00,410368,9Qkt1ZaNWjNzvEb72JQM4LWZCrZJBE2o8d2kQ4ggyKAs,BfY9Vgwkkd4F4YXok4soj1arrgntorahxF52Cb6BY91u,3,377260330,1300000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:04:46-04:00,410369,9Qkt1ZaNWjNzvEb72JQM4LWZCrZJBE2o8d2kQ4ggyKAs,BfY9Vgwkkd4F4YXok4soj1arrgntorahxF52Cb6BY91u,0,3896476683,-8100000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:04:46-04:00,410370,4dCEq3Vf5peA8GbsfUwXozozqDqMEpcLgs9YRNtwpoY4,5igTNp6T23mNWTHSi4Rp9pzm5NfZ31TuFa4XMSnrQEy7,5,1802586170654,-1852000000000000,1685825883651398,1648760561,3315472567971862,1685923215518064
2022-03-31 18:04:52-04:00,410371,DBDrP15y9ZcjAiJ9h9pCNVY99v4YoCrvskfTowHP11r1,Ca2c4dWpPN7rMKTzwk5dQh4o9PoMHf9wUjDogGduXnj2,0,419863957764,-427900000000000,499283589795362,1648756800,1570811421672837,499381711776611
2022-03-31 18:04:52-04:00,410372,DBDrP15y9ZcjAiJ9h9pCNVY99v4YoCrvskfTowHP11r1,Ca2c4dWpPN7rMKTzwk5dQh4o9PoMHf9wUjDogGduXnj2,3,745441751284,946400000000000,-379636726707328,1648756809,-379715492741910,-438712711533488
2022-03-31 18:05:00-04:00,410373,4ZYoYDQLtkVHbrbSu6JB2mbNnRvq8Z2kHJ64V3DXTCvG,3v858D44FGg93k1WSrVCGnbPguCAmeVkBu8TXJPwYF1W,0,42235883065,-87800000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:05:00-04:00,410374,4ZYoYDQLtkVHbrbSu6JB2mbNnRvq8Z2kHJ64V3DXTCvG,3v858D44FGg93k1WSrVCGnbPguCAmeVkBu8TXJPwYF1W,3,10766429429,37100000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:05:35-04:00,410375,AKcGcqFMxvVWFHpc9oUJYGZsLN4DUHVkMSLGYrMcCYYN,4dWje79e7kH8GWJwwfB76BQUVUSgnYHTVxrtfNyG5A4K,3,1971698194382,2503234046052631,-379636726707328,0,-379715492741910,-438712711533488
2022-03-31 18:05:38-04:00,410376,7RN7GrWsrtJ6hrkRRyWbB4tBxgEdxHXkVCYwUtR8ReBi,GgaqsayrcnJiYb5Et5cjrSmc5bfBXU5tjLpMRFYvFPDv,11,-932909899995,1500000000000000,94985536909107,1648756820,95047730902440,95047730902440
2022-03-31 18:05:38-04:00,410377,7RN7GrWsrtJ6hrkRRyWbB4tBxgEdxHXkVCYwUtR8ReBi,GgaqsayrcnJiYb5Et5cjrSmc5bfBXU5tjLpMRFYvFPDv,9,893404207850,145000000000000000,1551623574477,1648756802,1551007433644,1551007433644
2022-03-31 18:05:38-04:00,410378,7RN7GrWsrtJ6hrkRRyWbB4tBxgEdxHXkVCYwUtR8ReBi,GgaqsayrcnJiYb5Et5cjrSmc5bfBXU5tjLpMRFYvFPDv,4,566020586250,2100000000000000,262326721130746,1648756802,262299767769496,95692337107739
2022-03-31 18:05:38-04:00,410379,7RN7GrWsrtJ6hrkRRyWbB4tBxgEdxHXkVCYwUtR8ReBi,GgaqsayrcnJiYb5Et5cjrSmc5bfBXU5tjLpMRFYvFPDv,3,4718085471461,5990000000000000,-379636726707328,1648756809,-379715492741910,-438712711533488
2022-03-31 18:05:38-04:00,410380,7RN7GrWsrtJ6hrkRRyWbB4tBxgEdxHXkVCYwUtR8ReBi,GgaqsayrcnJiYb5Et5cjrSmc5bfBXU5tjLpMRFYvFPDv,8,81751483320,-4000000000000000,91563195593393,1648756820,172012354981071,91565239380476
2022-03-31 18:05:41-04:00,410381,sBReBfFPVXc62zNuca1aATmhUakeQcz56Fuaf3VaFJX,28AYRJsQedmmu2ivGdK1zAmferR8CMbZ1XhouxFqv4uL,3,24117072394521,30618619462699838,-379636726707328,1648756809,-379715492741910,-438712711533488
2022-03-31 18:05:59-04:00,410382,HSH3LftAhgNEQmpNRuE1ghnbqVHsxt8edvid1zdLxH5C,8tybPKPVAEkRbUcytVhpxgQmPxu6ruUsfACGNyj2w2MP,6,3396535388629,-53137972895129359,11855282410346,1648760663,14076880572608,11861674327846
2022-03-31 18:06:07-04:00,410383,EnWyeq6uuqbcNJ9rRxBmyADxFtJuJLqBEpZ5fCAuuA5r,AqzckBF3sjpbuxGiPzYs11DWwSV6Y4NGdc9hGgn5UoJC,3,31577748329708,24355956080088209,-379585841710245,1648753206,-379715492741910,-438712711533488
2022-03-31 18:06:07-04:00,410384,EnWyeq6uuqbcNJ9rRxBmyADxFtJuJLqBEpZ5fCAuuA5r,AqzckBF3sjpbuxGiPzYs11DWwSV6Y4NGdc9hGgn5UoJC,0,120882549429,-76917805655203,499224553692862,1648753206,1570811421672837,499381711776611
2022-03-31 18:06:37-04:00,410385,2LtdXY347HxPdwGivppJVyd3QXgnkpNGjmbKwRZ22VHj,2oMMnFauxTKsq9ZDQfUnTENYDL2Zz9NaV2at4vdeMJfc,9,4287417406495,1289639543930935285,1551339884477,1648760533,1551007433644,1551007433644
2022-03-31 18:06:37-04:00,410386,2LtdXY347HxPdwGivppJVyd3QXgnkpNGjmbKwRZ22VHj,2oMMnFauxTKsq9ZDQfUnTENYDL2Zz9NaV2at4vdeMJfc,5,687941035313,-706799385317958,1685825883651398,1648760561,3315472567971862,1685923215518064
2022-03-31 18:07:42-04:00,410387,5pMFR2KBZgoLW1k6Lh36gqYXXNawvez7GqDqYNf6BWnj,3Chsao2pigUvymBWXGaQyzjn4xLzxti2PHP3PwMEJSzN,3,-31709039989745,-352631479931144,-429720593190583,0,-379715492741910,-438712711533488
2022-03-31 18:08:06-04:00,410388,Wbuv6HXnTou9dPKxUCr9k4B46AUGDTY99apNGCb66oB,7LjiJUJnrYXYqncKhF4y3XgQ24ibCVzmStYh1VXyFyKx,5,4887374773,-5021351116121,1685825883651398,1648760561,3315472567971862,1685923215518064
2022-03-31 18:08:14-04:00,410389,3XJxKR4p94kWbYBNCQ3bUDR8T7hDGW2GqiQGe6toSTE4,6f2rqJgjLA6sxiy2wqmMuJgqNnXS4JFWggPBkHYovFzm,3,192780028838,664300000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:08:14-04:00,410390,3XJxKR4p94kWbYBNCQ3bUDR8T7hDGW2GqiQGe6toSTE4,6f2rqJgjLA6sxiy2wqmMuJgqNnXS4JFWggPBkHYovFzm,0,158264299868,-329000000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:08:14-04:00,410391,3XJxKR4p94kWbYBNCQ3bUDR8T7hDGW2GqiQGe6toSTE4,6f2rqJgjLA6sxiy2wqmMuJgqNnXS4JFWggPBkHYovFzm,4,63265560365,414200000000000,262315041926996,1648760410,262299767769496,95692337107739
2022-03-31 18:08:21-04:00,410392,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,CuudHjVNw3q7m5a1rQ2MtrEUrAhR119Kciv9krrAcG3K,3,72550063540,250000000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:08:21-04:00,410393,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,CuudHjVNw3q7m5a1rQ2MtrEUrAhR119Kciv9krrAcG3K,4,45822472500,300000000000000,262315041926996,1648760410,262299767769496,95692337107739
2022-03-31 18:08:21-04:00,410394,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,CuudHjVNw3q7m5a1rQ2MtrEUrAhR119Kciv9krrAcG3K,0,-48104650416,100000000000000,1570763317022421,0,1570811421672837,499381711776611
2022-03-31 18:08:21-04:00,410395,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,CuudHjVNw3q7m5a1rQ2MtrEUrAhR119Kciv9krrAcG3K,1,-565063716537,1500000000000,1038730332692541801,0,1038768003606977634,487111042426047857
2022-03-31 18:08:21-04:00,410396,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,CuudHjVNw3q7m5a1rQ2MtrEUrAhR119Kciv9krrAcG3K,2,-669380896666,10000000000000,51046041127223077,0,51052734936189743,40496000744928912
2022-03-31 18:08:33-04:00,410397,HpjmrE69DTK9F4KK3Ph5QrJbnZF8n3hmuJt6c5KVZDYZ,DnbDD6deFUkm1qeEfZT3M9GVNtzu8e2GpdXzNKBfTT11,2,-1398060946906,20885880578141,51046041127223077,1648760671,51052734936189743,40496000744928912
2022-03-31 18:09:11-04:00,410398,75rU1QfsW4hda3MfhqGSEZDeZ1WiCQqKaUErZ5FJNr9U,6KvUXVKgtd3fBLf2chkqshPmLkw8eUf7tP55uP3ZG9t8,5,-58536673686,60141324410425,3315375236105196,1648760561,3315472567971862,1685923215518064
2022-03-31 18:09:46-04:00,410399,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,11,-1544095135926,4519997152562517,95013569484107,1648760411,95047730902440,95047730902440
2022-03-31 18:09:46-04:00,410400,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,0,9021314789719,-18753519070827701,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:09:46-04:00,410401,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,2,-3484796953907,52060000087555,51046041127223077,1648760671,51052734936189743,40496000744928912
2022-03-31 18:11:02-04:00,410402,9te4vYGNMkMu1ZCMKvfijbcXTDjQFP5gGtvkWKCTM7gn,3YNHNZ5VXntLV7YFPph4M4TJedkLBpkY2KsF5W73LZBj,4,-45527333,-199760855545,95715128026073,1648753200,262299767769496,95692337107739
2022-03-31 18:11:02-04:00,410403,9te4vYGNMkMu1ZCMKvfijbcXTDjQFP5gGtvkWKCTM7gn,3YNHNZ5VXntLV7YFPph4M4TJedkLBpkY2KsF5W73LZBj,0,-67882997238,43194085610280,1570654263589088,1648753206,1570811421672837,499381711776611
2022-03-31 18:11:02-04:00,410404,9te4vYGNMkMu1ZCMKvfijbcXTDjQFP5gGtvkWKCTM7gn,3YNHNZ5VXntLV7YFPph4M4TJedkLBpkY2KsF5W73LZBj,3,20110043004158,15510900874371815,-379585841710245,1648753206,-379715492741910,-438712711533488
2022-03-31 18:12:00-04:00,410405,2NQ897mWoc9mBoxsVdEaYNpwPyy83KUrTkizRBZQPbEq,2QpX34D9y2WVGcCkbRgjkADpR313NqRbTr5pAVXvSjqz,8,884224762,253400675436801,172012703924404,0,172012354981071,91565239380476
2022-03-31 18:12:16-04:00,410406,8uZhgcgTGB3fDBZdiNkp7oMGys2bBoiTzWyYwrmKKC3U,5cVp8ogiZsS7x8TWCAqihMQiNNxLqi3xVYQ4TkhHPsjS,9,723411139,217599436724085,1551339884477,0,1551007433644,1551007433644
2022-03-31 18:16:08-04:00,410407,HCJZPsDEUUT3BBf5rGmr2jcroiyr5L2AudRJBLRgSiAd,EhiHZ2tqZFgxEVSfakAeM2iqYLiJhxHp9YgPz7E1gwLg,5,-267570010609,274904838235343,3315375236105196,1648760561,3315472567971862,1685923215518064
2022-03-31 18:16:08-04:00,410408,HCJZPsDEUUT3BBf5rGmr2jcroiyr5L2AudRJBLRgSiAd,EhiHZ2tqZFgxEVSfakAeM2iqYLiJhxHp9YgPz7E1gwLg,7,11972218309692,-12979814072670539,273423094027699,1648760505,275965475801757,273515331237282
2022-03-31 18:16:08-04:00,410409,HCJZPsDEUUT3BBf5rGmr2jcroiyr5L2AudRJBLRgSiAd,EhiHZ2tqZFgxEVSfakAeM2iqYLiJhxHp9YgPz7E1gwLg,8,3106802095,890345738656330,172012703924404,0,172012354981071,91565239380476
2022-03-31 18:16:08-04:00,410410,HCJZPsDEUUT3BBf5rGmr2jcroiyr5L2AudRJBLRgSiAd,EhiHZ2tqZFgxEVSfakAeM2iqYLiJhxHp9YgPz7E1gwLg,9,341214971148,102636220841926581,1551339884477,1648760533,1551007433644,1551007433644
2022-03-31 18:17:03-04:00,410411,H4rTN5pSgWQYdgpEXs79UN96nSKGQ7gkfEyS8B2Fqhyk,GttqEEtxJMkyKi2dRiUrdRyqiCyYXRj91EVzjRB6Uf5d,15,-172043631641,28820000000000000,630849998,0,1227809164,1227809164
2022-03-31 18:20:17-04:00,410412,29JVska5UEG3axs63EmtHpPvkswNEqYpZ3PKMSfupiAG,DCftNBUsuogxyaJe9G9m3eWipH6o3qo4Rn4TuQXdVaBF,0,58416223903,-25401536448235,499151740554112,0,1570811421672837,499381711776611
2022-03-31 18:23:07-04:00,410413,H1pWAq22daAH5JXAbYSU9kNMhEhrDvtRYqC6WRX3Ptmw,EA4FP8SM7aUfeUW7cb56LUcpK72fuPTqZZauZzsJuFY9,0,7792953367,-16200000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:23:07-04:00,410414,H1pWAq22daAH5JXAbYSU9kNMhEhrDvtRYqC6WRX3Ptmw,EA4FP8SM7aUfeUW7cb56LUcpK72fuPTqZZauZzsJuFY9,3,38132313396,131400000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:23:08-04:00,410415,DhpdDYG9d13vPje7o5HMgdKh5zZqEGbssSG5vTyFSgfp,5Tc57KVK4b5C68ep2vUq7aNs6cTHYKuHCSG6ZEuGmMWN,3,16164154156,55700000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:23:08-04:00,410416,DhpdDYG9d13vPje7o5HMgdKh5zZqEGbssSG5vTyFSgfp,5Tc57KVK4b5C68ep2vUq7aNs6cTHYKuHCSG6ZEuGmMWN,0,4521837139,-9400000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:23:08-04:00,410417,2N7mKsmvGZaUt7B79WBcXb6pjc5o6nuHgoqouQE7bpwp,HMi4JY8ag5ScsJHagsBK5yLNtMZziB6Vgc8Mj7QPnjbn,0,7696744066,-16000000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:23:08-04:00,410418,2N7mKsmvGZaUt7B79WBcXb6pjc5o6nuHgoqouQE7bpwp,HMi4JY8ag5ScsJHagsBK5yLNtMZziB6Vgc8Mj7QPnjbn,3,37667992989,129800000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:23:35-04:00,410419,8AG6rHTo6EzYJQJRzZ4M9Yemxmo74795AwxpWQeA7PJr,A1pU77x4zh5L12CQ3jbzAzPoaFiaK3JeX3h8GFdCpjtv,3,376825030026,1298500000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:23:35-04:00,410420,8AG6rHTo6EzYJQJRzZ4M9Yemxmo74795AwxpWQeA7PJr,A1pU77x4zh5L12CQ3jbzAzPoaFiaK3JeX3h8GFdCpjtv,0,69078277997,-143600000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:23:42-04:00,410421,4M3Ky5ur5oG14Zdq7k8uh8EWL3JQFmuTp2WdAb6ed49e,GwxLR8p8EymzcKP9pp6zFwhypWhDn8obaUovgfkJXNtW,3,19095176723,65800000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:23:42-04:00,410422,4M3Ky5ur5oG14Zdq7k8uh8EWL3JQFmuTp2WdAb6ed49e,GwxLR8p8EymzcKP9pp6zFwhypWhDn8obaUovgfkJXNtW,0,4329418537,-9000000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:24:24-04:00,410423,6UXqfsrTD2LR8qknanecMAYJCrXrH4dFXikaXovijnwp,DAsAJynKYM36yMhzcPkT6HrDrsMbUMh9BCaHLm13djYM,0,7696744066,-16000000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:24:24-04:00,410424,6UXqfsrTD2LR8qknanecMAYJCrXrH4dFXikaXovijnwp,DAsAJynKYM36yMhzcPkT6HrDrsMbUMh9BCaHLm13djYM,3,43297877920,149200000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:24:25-04:00,410425,FBxY2hT5ewhngmnCedjEhwFXupse5k4mwm3EvdTKi81d,5rs8XB6qgAN8zc1wVQWBGifq8fHbELPJpNp1nAKkY8VE,3,13232573244824,10206300000000000,-379585841710245,1648753206,-379715492741910,-438712711533488
2022-03-31 18:24:48-04:00,410426,2Tm69hQroe4dREXCLHubHfDTkDPohvcMEFuALmCpNZw6,4FH8oJspDa4TPVVXgzJzVM1eTHdnNvSf59C1A8m2PXoc,4,-16038766936,-8654610630532,95877657598988,1648742425,262299767769496,95692337107739
2022-03-31 18:24:48-04:00,410427,2Tm69hQroe4dREXCLHubHfDTkDPohvcMEFuALmCpNZw6,4FH8oJspDa4TPVVXgzJzVM1eTHdnNvSf59C1A8m2PXoc,0,84566108703,-20052499886668,498959988254946,1648742424,1570811421672837,499381711776611
2022-03-31 18:24:59-04:00,410428,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,9,-405668289,-39234933785935,1552041380310,1648753210,1551007433644,1551007433644
2022-03-31 18:24:59-04:00,410429,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,12,-7158178545,-3496953584658,35268587916031,1648753208,49452309768800,35063890359365
2022-03-31 18:24:59-04:00,410430,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,10,13855191621113,-210179892445143491,2667632130257,1648753213,2674224193589,2674224193589
2022-03-31 18:24:59-04:00,410431,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,3,-2049708660,-1580942807555,-438583060501823,1648753206,-379715492741910,-438712711533488
2022-03-31 18:24:59-04:00,410432,EixYycpq2qVBMY4zNAj8bWU5KFvH9mCN4ETnEd7PgqmR,9SLJ4kHG7oGfxGG929V57TXSKbQGtkqBJHh3Qag9asay,8,185857069,-2262125264823,91557023342560,1648753302,172012354981071,91565239380476
2022-03-31 18:25:16-04:00,410433,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,1,-652193735840,1731292551848,1038730332692541801,1648760440,1038768003606977634,487111042426047857
2022-03-31 18:25:21-04:00,410434,8CmHZ5WBZr6NXAEdRFY5ed5UZhDTwpsswAZH5nd1NvV3,6tHraLxvNrHKH2Mt3MwnLY9mtBAK3YXrASRzS9TtKFGy,3,276822022443,953900000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:25:36-04:00,410435,96zqLCwY87CKnUs9hz37DtdaKEiNUBccPUrCt2G7qNjD,HcunhRqxH5fSm56T3npMQBHmvGKHmRKFrf7NUzpEsdCS,3,154966935721,534000000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:25:36-04:00,410436,96zqLCwY87CKnUs9hz37DtdaKEiNUBccPUrCt2G7qNjD,HcunhRqxH5fSm56T3npMQBHmvGKHmRKFrf7NUzpEsdCS,0,7744848716,-16100000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:25:48-04:00,410437,BsFgtqoBYr3khsKzzrnBnbzNEKdSWU1H75GfECcMEsQY,2ss5b7W1FJw8kHiLSHQ9vBEHKavFm2a1ks3gDiopDcAA,0,44004328252,-91476245793160,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:25:48-04:00,410438,BsFgtqoBYr3khsKzzrnBnbzNEKdSWU1H75GfECcMEsQY,2ss5b7W1FJw8kHiLSHQ9vBEHKavFm2a1ks3gDiopDcAA,3,3794460518205,13075317694633082,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:25:48-04:00,410439,BsFgtqoBYr3khsKzzrnBnbzNEKdSWU1H75GfECcMEsQY,2ss5b7W1FJw8kHiLSHQ9vBEHKavFm2a1ks3gDiopDcAA,4,-14081784638,-92193527782989,95707611265239,1648760410,262299767769496,95692337107739
2022-03-31 18:26:00-04:00,410440,ApJe8mDi3REoFMrsJLZJVAGfVbBK1iBhki4HRZZQkW9,E2EXhQ5J2yo4A199Di1yjTaXUvKefLXjjySyrkmq66gJ,5,-59295590808,60921045531949,3315375236105196,1648760561,3315472567971862,1685923215518064
2022-03-31 18:26:12-04:00,410441,5bgqGS2XYdBgADuRgnqLu8RnMYd6QUpoKCyzFwPKE6X4,7YTonjmoWtBRV5iw1kzRAEn1VHf7Dc9fTekwwQRRKytC,0,15297278832,-31800000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:26:12-04:00,410442,5bgqGS2XYdBgADuRgnqLu8RnMYd6QUpoKCyzFwPKE6X4,7YTonjmoWtBRV5iw1kzRAEn1VHf7Dc9fTekwwQRRKytC,3,416611484872,1435600000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:26:13-04:00,410443,5Y72sbomYiDDCABSskPzbWR31ZcVxbSFuvJswkRQG7Mt,HTXwtxfD2jpwGtmEvuhGsA3aiGoZR9pMDxXfM4j6YCQ8,3,13204111564,45500000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:26:13-04:00,410444,5Y72sbomYiDDCABSskPzbWR31ZcVxbSFuvJswkRQG7Mt,HTXwtxfD2jpwGtmEvuhGsA3aiGoZR9pMDxXfM4j6YCQ8,0,4088895285,-8500000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:26:24-04:00,410445,AcVUEdVMnQpSSV7sgCpiCHn18dCwLnqLVZhB4fr16fwJ,AsfCh8vSbhH1xuwoxcppmp3DwKb2rjw9Cbo8upfh8juT,3,24492901451,84400000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:26:41-04:00,410446,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,3,861430434448,2968400000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:26:45-04:00,410447,4x4dKchhgkjZiHY6LctV79HtFSZeptSkm2VhPWgCVcba,9pYdYxcAZwvS67Hpvz7DQLx7op7ayQJfr3CSirJ1HE9j,0,7648639416,-15900000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:26:45-04:00,410448,4x4dKchhgkjZiHY6LctV79HtFSZeptSkm2VhPWgCVcba,9pYdYxcAZwvS67Hpvz7DQLx7op7ayQJfr3CSirJ1HE9j,3,72056723107,248300000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:26:54-04:00,410449,DVUwfksDZozUmuMNtXkKf9zjrEyLUhr8osZvs9rXMLVv,HLSJPdPRvYxFF29yBDesuqCVM5SVMM15q7KAMjcbPJhv,0,7600534765,-15800000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:26:54-04:00,410450,DVUwfksDZozUmuMNtXkKf9zjrEyLUhr8osZvs9rXMLVv,HLSJPdPRvYxFF29yBDesuqCVM5SVMM15q7KAMjcbPJhv,3,167532606726,577300000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:26:54-04:00,410451,6dZS9h9c3o4Ezi21XcCuTj43yNED1h57jPsEy93nmhQq,4uYfnfsm7NGvgzRvcQ9fJdMyaoVMuzESsrTVaZmzGwR7,0,3848372033,-8000000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:26:54-04:00,410452,6dZS9h9c3o4Ezi21XcCuTj43yNED1h57jPsEy93nmhQq,4uYfnfsm7NGvgzRvcQ9fJdMyaoVMuzESsrTVaZmzGwR7,3,38219373472,131700000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
2022-03-31 18:27:17-04:00,410453,7uM5Lq8QgEZcLtjneRg3MApoVyqoFA8Mwv64na8AzHxc,9ogNi3cYz4Ws97KMM1xaDb3brWPXLxTaQVbFPT45BTQ7,0,3848372033,-8000000000000,499333607126195,1648760533,1570811421672837,499381711776611
2022-03-31 18:27:17-04:00,410454,7uM5Lq8QgEZcLtjneRg3MApoVyqoFA8Mwv64na8AzHxc,9ogNi3cYz4Ws97KMM1xaDb3brWPXLxTaQVbFPT45BTQ7,3,433849379969,1495000000000000,-379686472716494,1648760475,-379715492741910,-438712711533488
