,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
9040,8RPw5czErs35BEhRp2X3ZFiqZ55DMp8fvKtTzNZQU5Dy,2ESzNjwSXXo5QEaushAA2eZnRrU4RuLNP9yuLvM1THjN,0.0,5.0,17.94,0.0329707094126,-5.12287162122042,544.1193204397385
9041,AuYg5Jhkdq2WjG2quKn2MyuqnyfD2rABbKEQejuGfBQ1,4eEK4KiN9pQVExa1RRTHix7gdAf7tKccbCmUE8Enw1yS,,,,,,
9042,6LgFvmjJSTBoR9Km66XRWYHDpBZcBWymaFvK1rHWVHRy,XUdL3BE4vgrUNAJ7Mbn9i8nGXrac87nMdVAxc1WuMXg,0.0,0.0,3.0,0.0156325624532,-2.7906295806331,191.9071175299157
9043,2oTiCPc5m8rZerCz1QuD7m4B3Q7diMtB4689sMJvJ5xt,CRWTiSfBTvYhA3XzFq4R7Qbf2gnazmE5QnJarTQtDXrV,,,,,,
9044,7V8py72Rbtgk7iGcEEiiodsR8MmJnmFVgf9A8jiQcVrF,2wAW5AhrGDpMXnZPwHFFcUvovjWSDftRB2uynhCvy1Ss,0.0,0.0,0.01,6.38752074e-05,1.44302849668287,156.5552646643931
9045,7V8py72Rbtgk7iGcEEiiodsR8MmJnmFVgf9A8jiQcVrF,2wAW5AhrGDpMXnZPwHFFcUvovjWSDftRB2uynhCvy1Ss,1.0,2.0,0.02,4.2497471e-06,136.692674468399,4706.162397287123
9046,7V8py72Rbtgk7iGcEEiiodsR8MmJnmFVgf9A8jiQcVrF,2wAW5AhrGDpMXnZPwHFFcUvovjWSDftRB2uynhCvy1Ss,2.0,3.0,0.04,0.000538518603,1.67359212374132,74.27784254279514
9047,7V8py72Rbtgk7iGcEEiiodsR8MmJnmFVgf9A8jiQcVrF,2wAW5AhrGDpMXnZPwHFFcUvovjWSDftRB2uynhCvy1Ss,3.0,4.0,0.01,-0.00010769324,-1.00374518634566,92.85633898655105
9048,7V8py72Rbtgk7iGcEEiiodsR8MmJnmFVgf9A8jiQcVrF,2wAW5AhrGDpMXnZPwHFFcUvovjWSDftRB2uynhCvy1Ss,4.0,5.0,0.01,2.12828613e-05,-1.96613083391229,469.8616346289867
9049,8u9hPn3bjGbCrhs7VBAZhqbuzGoHWdTXKXfqk9jM6wnd,EK5hfZf6HTQfsyvwt3fBUePniwRPSm8NSfQataFs41ja,,,,,,
9050,7NhbFEff7h7Fm4s1d9gA1AcZhF3st86NYV4qZLzcmnvS,BmfsZFuUQ6BnMABpJ7ggEeDrR2wNX4jrgZUzvgogS9S,,,,,,
9051,CJa9Q8LHVBmoxDR6GkxzvHxfYiMQYb3j8E11669FKnmP,G1rTKbU9TwsvzL66Pevc3CwZH1sGyEJP9fyEcnVGZWUd,,,,,,
9052,55CsPRKSQBCKBeCsGKjBvQoAxww3DawFCkvxXVvYHgKY,6U8iLRKSBUpxPBvYawFwedistcv7oBrafkxfippPGJRv,,,,,,
9053,32Gxn3HkhdAfWDGzupHQptgC6aeHT534jYELEMCeSa7u,6Mz4Ayz5Vhr9LzMtoic44vLsvUBqJVXUkMWGLkDsem6r,,,,,,
9054,6iA8cMr1axTw8FVwYavGpTczwhpesLZrm4EnEYqm9b81,55a9UhXcYToFVcnnmzrpqtiGiGgxhKKtWzGpFJ1C2DUm,0.0,0.0,74.99,0.313076709577,-2.97066088322056,239.52596186832128
9055,8HWMQBbTDq4vikpKxSMnCkvYnR4P6FPm13B9AW8AHGec,25LXByrLQxpAsoQYWhdXUkSwKPrvCp42fh1rds2y9uY2,0.0,0.0,2.5,0.0105709966177,-3.25945895575801,236.4961498345405
9056,9xBDrqNefNRGx4oxmsqu7xngt7RDqWpWihJ7yaXVvJ2U,5jdnNir8fdbQPjFvUxNJsXEKL25Z5FnzGv3aWGDVSwZr,0.0,0.0,0.07,0.0003307393003,13.80985125340939,211.64705838255657
9057,9xBDrqNefNRGx4oxmsqu7xngt7RDqWpWihJ7yaXVvJ2U,5jdnNir8fdbQPjFvUxNJsXEKL25Z5FnzGv3aWGDVSwZr,1.0,2.0,0.03,6.2074809e-06,405.2131011346251,4832.878342001825
9058,9xBDrqNefNRGx4oxmsqu7xngt7RDqWpWihJ7yaXVvJ2U,5jdnNir8fdbQPjFvUxNJsXEKL25Z5FnzGv3aWGDVSwZr,2.0,3.0,0.07,0.0006492157367,-0.30829268081716,107.82240177327483
9059,9xBDrqNefNRGx4oxmsqu7xngt7RDqWpWihJ7yaXVvJ2U,5jdnNir8fdbQPjFvUxNJsXEKL25Z5FnzGv3aWGDVSwZr,3.0,4.0,0.09,-0.0007953259545,0.24633391622391,113.16115045758889
9060,9xBDrqNefNRGx4oxmsqu7xngt7RDqWpWihJ7yaXVvJ2U,5jdnNir8fdbQPjFvUxNJsXEKL25Z5FnzGv3aWGDVSwZr,4.0,5.0,0.01,-1.19133618e-05,7.02091484536516,839.3936294287646
9061,4f8C5hhXyDCqq6SJVcHQHV6eNpmos4TqkyGqpMjgRruM,ESWjhkGTDaqt3Kfjxg3d4DsRPTFxD9c9yj6xip3bU6kN,0.0,10.0,1000.0,976.5796456887452,-0.00499305780804,1.0239820217579256
9062,CkW4KuqNcUf6SSXjCEAFCQVYzDP2k2FNgjMxYMLZKYYU,GW62EeZoeRr3jNaovaBEGRpND79kBeRV6ajYfVrKaP5J,,,,,,
9063,GgwY2uAGNrfTy7VAqzA1JbVp2eJ1yYw6GF39Kdsvv1dF,GQfsKE8dhxsFKZtATW4PLgbyVrKczphKmRSXj3MKHghN,,,,,,
9064,3Ug9yahRQ9aKphq3AoK1xwDrzG8WiXcEm83kfSoBNoLH,Fix4ww5Y7AFaKPnnAAWNETBeFKrNmu5aFG1cShxhb6XZ,,,,,,
9065,A1ae562zw273P6uFZdSYjomzhVuNGGTbJrS5XcCwhY41,FrovRwqozGJBwYimq1rVMX2mGknR1Z6soKkoKZ7dgjyp,,,,,,
9066,3a6b8XNjHjJgTVBF95dRoszLh5gwSGdWDopU7mqrYkMM,8vQngF6p2WPKwg9xpoycvjGhfSoiAqwnvqyuAyAvoUzZ,,,,,,
9067,DK94UFTWd8TxJNRhfzLyAkxkVLoGHAnukCS17C26HuZV,GUfMuNowWgY6YJPLrVFFf7pDYk9VtC8ySnYqW2qneTer,0.0,2.0,28287.17,-9.9992385892829,330.9548998234071,2828.9323979445744
9068,FwvwgTfnTkCFJAVvAnDF3KtdCXtcECQzCKke2SqK3uSF,BwTQsRBZm9XQArJHrkmUX4XackC5pwzqMXXq9yyd8mw7,,,,,,
9069,CW9bc15d5wjq9cQtmVcc71rXi7irZarHMhe1CRMhXAMk,GNAF5idAQPZCjLWocauGts1j3phyrriRBdJtjEiaBM5M,0.0,0.0,2.0,0.0147248797551,5.61421539974446,135.82453868985212
9070,A3UjfQLtZgm2oENUhA25LRayvuvZGg9ZsgVc41bsSNW9,54HTDVrjqYCmU2DHLagLQ4FyFDt2ABnwHrYEYqanKhje,,,,,,
9071,6XZbSdLNrnMQ7AW4sMvpb8SoSCKxXmmLYSV7rtP9tXMy,93eMy12SmyyhpeTFjXWoSuMsnyWcQb5pwgpbPH4F69Pm,,,,,,
9072,2ZcqbUBzwfG71ztSUd8wfYTT5uBk3JW56UAoPribmzdg,5AAqKzubqTGLChtFJuCk2CGc5hjYDXwCStL4D5Cc5yYK,0.0,0.0,18.8,0.1907714849208,14.0765171392966,98.54722265125179
9073,2ZcqbUBzwfG71ztSUd8wfYTT5uBk3JW56UAoPribmzdg,5AAqKzubqTGLChtFJuCk2CGc5hjYDXwCStL4D5Cc5yYK,1.0,1.0,18.8,0.0004376883134,9107.649950780098,42952.9403103318
9074,2ZcqbUBzwfG71ztSUd8wfYTT5uBk3JW56UAoPribmzdg,5AAqKzubqTGLChtFJuCk2CGc5hjYDXwCStL4D5Cc5yYK,2.0,2.0,18.8,0.0063074930254,418.35428506859154,2980.5819719963574
9075,4woNSj1bxDAKi5DYQFarxzv6JiDYYLKXirmgs6mDW6a7,9d9xN1r4pjikDUHBjqfw8hwYthu3YRZtyp5j5i1soRtD,,,,,,
9076,HWCRpcq2sXqJL7Vi8MtipQDwGSViE73bUxS36ETmvnP2,2sPD4f4d3CCeFSwSC5vAGS3YoTsTGypYKfDeoJczebop,0.0,4.0,0.62,0.0069691950602,0.46492008071259,88.96292823553247
9077,5r4Me4c7KPDk2uZjwcGRXXsphzwjkBdNzqEzxt3gi2zA,F5z7Sodd5coVqi2fFx73XcD1fiDR1bp6m5AeqDECfaSc,0.0,0.0,16.0,0.0993958531984,1.40755168725366,160.97251027226514
9078,CDhHwkDZcCnSZDcTWWsbMDaNtZY4HxqTfqfe2iMxNHtC,8XTtR3nM5YENj7ajvjiMcL4kMAW6JqJVT5qc81QDFYFj,,,,,,
9079,4p6WoRg9BYoWgy8myLzNXBvsevfnxGCPmL9X91CBSSuz,5mRxzcWsp3Jm5Scg5P11YHVy3GKGYEJk7yAhtX7PYoHH,,,,,,
9080,4Ub46DysnpRrgKpTkmHq7d5FKkD3YqFc4PCUj7ebgthi,4iT3Bbe1xFTsghDQ91kwrokQxasVqM8U9rdxKu1Nmt6e,,,,,,
9081,CcMeofCvvrDaBzgAGzoPwRt5eQmzdB1z2Y6UiwGqhFbG,AnqmmhzVDCNq4dE4VvYkPDGB9nMXr4ykqvUhwxhR21pd,0.0,0.0,3.24,0.0161645861265,10.97728569733111,200.43816616426628
9082,9Ei1K9bXWXSXcBfeX5exPSXGCAu62WSKzvnnd4wHvyVh,8NdcaYUC1X5CP7FMDip78uqtqmCt8GcZdCzLRTYTihmb,0.0,0.0,164.98,1.7066980500236,14.05587916537585,96.66619118579216
9083,7YeD1TR6oC4dcxuV2aK1wA1BCsmd1kfV25Q6dQ7XR4jZ,7kxGfCGfc7usrYYjPGSD9BdPHX1SSyMQaYPECKAhEhL6,,,,,,
9084,HHuNyhLRcj196dWVnDwx4qiM157GSALNxKm1pMSguDC,6jM9tRsAu31itf6po9Qm6xx6vxEuscsLo8MLA7ywGL8F,0.0,0.0,4.0,0.0202776775981,-1.50368260124996,197.26124851569767
9085,FZBft3rX79XaB6LbTMw5T64dBoUXfoTFnViWjN5KK7GD,2AHXvqMQPPPyFakKw1CkDC1ynUAycyhjTuLScNDU6fg2,,,,,,
9086,HLLXth4QaEBk9dJjHrKkyhQtKQwnAbZVQYBoEFomvT2N,HrGMnS4pAH7TQdSMcU4o5WZRLZkXiMTYKj1oWZ4zZiUq,,,,,,
9087,DUVbXHwWPkSJtWbDaYV31HJ7WKzsV3XtBHGQ2jhsR4Mb,HNwy86JEwafqArqVVMJX3Upp54nH7RNfk6fWju3iqQLP,,,,,,
9088,9npKGMooVRgrs4DP5JCRkjD5bM2Uu1R5YTCc6CXPe4mh,429jPeeFjDTX93YH4wyuZKDsbTikueUnsFG6cvFQC3Nf,0.0,0.0,19.5,-0.2020000115353,3.33817344606776,96.53464795269245
9089,6JfaPyBovjskE2ziwbXYbcmoKm3LboB15SMiJyN5yGTq,HB6MYAdfatfarCx3CMHErH8xJvpo12dqn6znbaW9Kh33,,,,,,
9090,7e5Ajn4oonrxYDeHS2x2YEmGmsaswqMPCy1YuKyfLaoK,6p4d55wtFs4V7Ltwira2exbHYYSB5wFpBqdpYZXF3K76,,,,,,
9091,8dcGtFp11o9MB3m92QQBhyMF2MfgarFNABiNd1AB1pni,5U81ZpreiVXzYWB4YMffWpvHJq4vkG6csvh65UbBnM1Q,,,,,,
9092,A2EPmTs73YiS15ZKcjom55huNYaJY3WeP7NBDar1VE3R,8KzrbHiup39X7Zw9grvh7gS9ZcA1zuhLGqgYguSjwnD6,0.0,7.0,20199.82,624.9669909111133,1.84710763439063,32.32141904095051
9093,A2EPmTs73YiS15ZKcjom55huNYaJY3WeP7NBDar1VE3R,8KzrbHiup39X7Zw9grvh7gS9ZcA1zuhLGqgYguSjwnD6,1.0,2.0,3000.0,-1.0231115263038,331.20835711701545,2932.231651067518
9094,A2EPmTs73YiS15ZKcjom55huNYaJY3WeP7NBDar1VE3R,8KzrbHiup39X7Zw9grvh7gS9ZcA1zuhLGqgYguSjwnD6,2.0,3.0,0.18,0.0029073813952,-0.30603652351711,61.91138193880398
9095,A2EPmTs73YiS15ZKcjom55huNYaJY3WeP7NBDar1VE3R,8KzrbHiup39X7Zw9grvh7gS9ZcA1zuhLGqgYguSjwnD6,3.0,10.0,10000.0,-10254.67168042688,0.00138864246661,0.9751653013998515
9096,7nPirDzyC16RHoigduhdTjj8NhH6cnyRU53bFswkwCf5,C7M1o5pLn2x4WjzW3S7diiqX58KvzQG8ZC8MdcrbpGfj,0.0,0.0,23.0,0.1289507224943,1.68753051646614,178.3627075142341
9097,ABaGWsgTCisgVEDpx434obhRHtGAyuX9BiuTByUn5V79,ANDDfb27g1sErivsdyTRzcrNfRcn2hCKrgpzZeZznUtG,0.0,0.0,1.0,-0.0065632482334,-5.17941434073547,152.36358041602884
9098,8Cf1KLtCvBxfu7k7Mzz99mHmfJ9uyZYYQYXB2ezcnfnY,H4RXVJVLWztXyfHtJZhdE93jJ8eL92XVBktWCYa4wnLZ,0.0,0.0,2536.52,29.5694819973446,10.88864533883111,85.78168532772352
9099,6qo8uQGAEwBfYQR36v6nRiqA2xGV6SjJAsXsdzy5bqNH,BPRoaqrDs8vhqv2T7d9qV2oPU33pi1K1LUaotM7yuD2i,,,,,,
9100,8bFBBCY35QW3peC5eSTJaea1jZ6woNfWMFRQ8BjujdJy,AEbgXD3VShJYNPoDnrUDkYdBEda3F78gmbT5vpUN7kMD,,,,,,
9101,9nx3cQQtvoLZ2DiymsqS4SjGqPFAZtRaGWyjKSSAHRbF,BoNrkhmZ1MCvAnUpXttkV42jgNaMYDL68DLuZ5K8tu6c,0.0,0.0,3.9,-0.0235235708938,-4.99020920913552,165.79115550130635
9102,CLVY5nSG3jTdRo7tRSKgK9DJgW6aswfWKe4tLxzsENmb,2rCRdyfi65rpxRRmg7knaSb8t55FuPt3h8wF4Fzhy8MM,,,,,,
9103,F4Fe74QMDoxqdihqBWC3DQrR4VBvmEWkkTnQrbcbVxoV,3SdrrWM4Ucstyw4SKYa9EienihFnxj236RsQQEsfwfE9,0.0,0.0,4.5,0.018690422998,-2.97066088322056,240.76501641945342
9104,9ffmSAJeC3yPiK71eNFv3RM11dTZHXAioBHpDHSuo9PN,HfsGMDW4SPTjjX1s1SRsjbJEgSw1765VHezqFeLVVWyS,0.0,1.0,307.77,0.0087184707788,7332.379967999359,35300.91547113737
9105,FgWG15Do4KmfR1jpUAUn8z65vfugf876Vzu6hQ1bb5ze,DkZNnkBLPE269sjFDuvbM1pwHqPb1DNFSQ33Ya64ntfZ,,,,,,
9106,Gtotwky2HNTqKRQc7y7C2JJ7V3XSY1idSEFHwnQKr7Ra,3FsMD6dNDV4V9sQnMbTaSFzf4nv8xB77eX7bG52zzY9F,0.0,0.0,15.0,0.0937129982619,1.43467071622448,160.06317456709107
9107,95b3CsmU3L6uPWtjZLgwzmG3AzDvH32ApVxvrDQXfHCr,9rNENizVTgnnjJzPyaQswPdBo1D5p5gryDb7zVv2Hc8e,,,,,,
9108,3KisPbCiVrHmXuz64KZ4X812PF4ixefBd221EcuKFzUj,aZ8VDkq3GkWzhEYBr3yqigtrcrMDHmZyMvTNScfCgbQ,0.0,2.0,18.8,0.0063095249194,418.35428506859154,2979.6221173792865
9109,3KisPbCiVrHmXuz64KZ4X812PF4ixefBd221EcuKFzUj,aZ8VDkq3GkWzhEYBr3yqigtrcrMDHmZyMvTNScfCgbQ,1.0,1.0,18.8,0.0004376316754,9107.649950780098,42958.499251263296
9110,3KisPbCiVrHmXuz64KZ4X812PF4ixefBd221EcuKFzUj,aZ8VDkq3GkWzhEYBr3yqigtrcrMDHmZyMvTNScfCgbQ,2.0,0.0,18.8,0.1909714832463,14.0765171392966,98.44401729735344
9111,8UDSZM7yzoXecfN9wB6Nd2faKMkd7Y6XSJV9ejpQCTsV,8L2dyrAGnMi4JnwXQAFSEQPi35BDTgDzXtX9NLHtsD4E,,,,,,
9112,85KFwC2UUx1k527F1d8WWenvTqy9rmF5enoV7BrtLDRU,6wzHE2J3mbrxx845erde2R4jKA7t2SyfumD3A8L1hY8c,,,,,,
9113,8fM8LBrUCEjtXitNNU1MvvqEQy4M6DNdrMRpNf3E3wPr,9WyHRAB1rNAWcb1SzNRsAVgxaYoVCLeFZGEX93jsftcK,,,,,,
9114,318MRNTD8fVPkbc3rkuYcdf7yerVURKL25FZyFoQKkM9,96abkBTExvTEXqaFNcNkuCfE6Y11Hu3naB8R46ViVbrG,,,,,,
9115,6kP1tDGGJrTa8uCXGFDx2QHDhYunMtfSQdpdgWbppiwB,FxGh1WcyhiPQBGPiXXffcx4YfEbZSaWfSpNT1NuzsDgb,,,,,,
9116,62vsgxCkCGQGcX7Cyvsws2RhRRWAHr7QEDLuiCrd8eT4,4stp7ksvdPSf6U5TqefWBd4aKZFoRotEcRCnUUZaFtKp,,,,,,
9117,14DSEoaVnU4kMYYo44GjRuhe8cqUVzsCtRtcXfRTiiU3,86RsUHUzRg8XewvE2NQvKG9E4QmvHGEWyD9rbeswrqvT,0.0,2.0,315.97,0.1016770689416,406.2040940938793,3107.5836792805553
9118,6gc2HxCGRBSiNNVnXHQhZDaArjdnGqbMLxJ2ZfAyEz2,3F5r54v3JkTsk2tHaEDL7dtU9JtidcayPeWweLN7htwv,,,,,,
9119,G8v7zrmX6P4jDeHhoP6i66p3cE7K49xQsA5ZuMeMaU8U,HgCDp86Nds21uWdzJnSbddqAE2SoGDofntiWqw4DPhvA,,,,,,
9120,3oQZxno88mq4nCHiLrhHpZbw9UL2yKXZJmUKX8cYJjTu,HE3V27Qudt48fjomj5ms8322N4g3xQP1oSXy6k1fhpT1,,,,,,
9121,2dLcAdcfCm6AidCcYtRsyGv9ASNgzupdBaP8iFXtgShU,9WGMqWQy8CL5gLJAc8x67oRPo96VC1HWgijT38j1uBmF,,,,,,
9122,2Tu9iRVpo8sBPoGZ4wLB3gQ1h9Gs4W88s9RAgnsTQUup,21YbDoH7m4pkvHUCAsmXeuCdhihhEgyuzCtr3BuDyesZ,,,,,,
9123,56g1LV42gVN34qKUHMDrnu825dJcehnWsGsuc1g7DwWB,KEeZZK95BsqDfV7LkDhQ1F9pM1gqcGqAKR9h8dCDvUu,,,,,,
9124,2ne6tu3DkhkmhjtiEmL1quLRFsvXSnbW6cU2i8wdJjmw,LovffUMZGTniMyci8dJ9N1HhPem1kdTJFtQn8AykWyZ,0.0,3.0,26106.72,473.8698024870732,-0.16484222201743,55.09260109629411
9125,44bJLqqrgKKRoapzzoBxLxhu2Q41fUksUk7d9cZ6ebNd,A6EX2dpeeUtvLPHvTfyhb1zkw2bh3NZH2beYcmrG6hZY,,,,,,
9126,2R58q3EcWMqtgq3U9dwffM7zugYSExPhk5sDa3PysXUk,94ySyk4Uwc7JSxfsd5AevAej9hL5irjvXAxukFUBRE8B,,,,,,
9127,8qe78h9qayaiMRqniXAW4NzDvyYATU91D4uygQRhCUGp,GXTW9bk9brh5haJ7nGKNk6un7WqJ6zwZizeQYMMjgWB,,,,,,
9128,7NhhhewtkkKpbHnczmwMvBzeu7GnsKq13KQ8Jc6nopsA,7g8hfSWo1PYw2sANYf6LVmgEnCf5Ua6XiwXeBvHmN8jv,,,,,,
9129,2vamgjVmqMUw89Pfuc5tueKHnuDCvwub71Demv5D4SWF,HqUvUTm7UrKzG2G42keWeDWMYvrqaeBiAvnU2EQAoyYC,0.0,0.0,27.88,-0.2880172410431,3.36817624928017,96.7997606637303
9130,HnnwCXoKqZBccHE12QqhvSNz9XZh3AjhjXK43dpS4DQ,7XNXcUU8pAcYqk7ANZF4qzZYqr2gEPucdv1UDQnsSpRK,,,,,,
9131,5rdaF5tJQMGvJoynqKCHDuDAMpEZ1ak96PvC44p71KEE,zAAtj7eVkKqtEQLJhytSA1MYCXkKkCQ4EcoNkcC3RSZ,,,,,,
9132,EYbtmg84dfx7WVaoWQiyrVYYz2KFnXCS6gSyM1KzBPRu,G4j246NDJAGS9SYdnauFqRAL27hgPdm5D8SEkanRrzeo,,,,,,
9133,CxCRjQVzLzFGLfZ5CCW9yCErbNacSEZqoKEetQd7gGbZ,D96xbqPtmwTFYGi4tBUt2hiadLBuuKDgdBx9U2Uhuag4,,,,,,
9134,3YNucnqCP6neAgobuCmuZpdvtW2gpoi8caWm1iYZw7uR,Hr3RkhhLLPoVmSQeXcbdQ5xtHvxRWAvK27VshKkpxpB3,,,,,,
9135,3amQVHc5eUWMTpvK9cgAr8Rxit75o4JfqdcnMgqbUBmv,E4iZW2i7YcrVadVRGaRNGathDN3pQY1W2tjBExek1rMh,,,,,,
9136,BuRFumNqFeZEeQkah2ks3XArYQXyUrVAN1QXbHrREuzR,3jF95PdMs5SaivG7PZENxKEK7RDqCDgbgNp37wKh8why,,,,,,
9137,4pkpApuxk46uw6KSjoSgN2f6boFh3UuRxBh7RJhXHeQW,2PNrv2wtLLKTU3mo76hBQyyd3fcJXVoN2qLnfU7urhk7,,,,,,
9138,EhTEQLQzvLoajBdU4mR2QrNqXcSav2W3w6ekem46RgGy,AVd9HHDyksRxBTssxAoSQtFLCESZZcfkFouVrjZ8yfab,,,,,,
9139,H7jSrjRgM7vjFpicDc3BvyEPnWZy1rAseYpYqzV8ryPM,DR6xA7xRdreKWrHdBCm5Bi7jftQJhXAuRrzpttrZ4dFM,,,,,,
9140,6ZSfGWLeJNqPzAi5W3YLMYPgiwQcsZHwWzAsM9dQ5gSw,7iKrHTnxV4X7tGCdvgxYqeii1etUkoau4tRkjUcxbQRX,,,,,,
9141,2aWFjM4g9kuvEbHmEAm1FrN7yEfcaAJtGvGihiB5AhZh,64wgtmjUMXKsWjksvYFG733T7Z1ebBYW4YL98fyJbPco,,,,,,
9142,HEYB4X1DmpZFgXXNcBG3y3Z4dD8bPRcsCtwxkmaQUBTt,GDRXfdsNbmjcHaytCMvvAZ17cQgUVuAD26pVbBf4m5T,,,,,,
9143,6GhWTByK11kAqwRqhwa4EkAVH18gtk8oKn4dBKteHH9Z,CJqhWwJJZ4nMdtoYtxHi9H9Qa2Px327r42agFzhWCa6A,,,,,,
9144,7YRjit1CVdYGwGvUD7ZL1t76DDenEVRkpBczPR7MdCDc,5SNNMuHtiVfrbyDqbPDZyyfTzgNRTKxf8TS2YrwnN9DL,,,,,,
9145,5osXqXJ9nHPsuZUyKSFv7fKfUiaYtosG16DAsD2K2pk7,AwsVGCmxRNWkYCEBQTeFqZyyumv8DYPMe7fypi6DtNEe,,,,,,
9146,42NMvdBR2MsdDZZGXk8jdp2K54idZwzZeufPjYfGihnY,6LZFp7NtqGKZrSAgKiVvG9pBfZQ4RHmtdr3rN9ABVfcE,0.0,1.0,21.43,0.0004897314747,5336.9656818393805,43758.67410426827
9147,DDCMgxPpDgXoXBpveQcTLnXbYJqnRLzJW82rtqTxNFgy,2aSUhuDXkdpkvdVJ4HqCUjuF7513EX8ayNtxmyEaCKn4,,,,,,
9148,Be3MPmNHYa7T77hrYmVkUJVsyGAyU2LTXu5oK8r2nWGH,5G2MGyyJNjgAVysumv6hcR8inVeznUt9p5hBkSxH5x2Z,,,,,,
9149,BkJYM8T8CvJ7imaWZ6LTWHvsHwCgfS8ifhZKvqRRN2ak,6oiqMs6ouxZKVYiTfV997PGeKHvdekqVoWcA3fQWERhL,0.0,0.0,18.8,0.1851959925978,14.07872715656326,101.51407563569133
9150,BkJYM8T8CvJ7imaWZ6LTWHvsHwCgfS8ifhZKvqRRN2ak,6oiqMs6ouxZKVYiTfV997PGeKHvdekqVoWcA3fQWERhL,1.0,1.0,18.8,0.0004350718571,9118.867616473186,43211.25279238384
9151,BkJYM8T8CvJ7imaWZ6LTWHvsHwCgfS8ifhZKvqRRN2ak,6oiqMs6ouxZKVYiTfV997PGeKHvdekqVoWcA3fQWERhL,2.0,2.0,18.8,0.0062129339091,418.1080521316457,3025.9455959227084
9152,4G8Y9aT5BFTzqZHD6K4sSGb6puVzki8U1gxWpmKnXsiu,BW1pXptLRuwbKrWMx1LoDGeGFLrdHFnTaXxdFoUmw3jm,0.0,0.0,2.15,0.0101583378056,1.23949023835787,211.64879935522194
9153,3FBydje7rtrYvGPtBsawWRaeJsWfmjQ8aoMh4WCfVRyG,AKqkprYtc5kCg2M6qNJGn73grKya772dhj3rYFiLBeUL,,,,,,
9154,3ZxwYkQi7Uy7fQzZf469USXmvBDNhet9nf1P6eVjEVWB,5sy98pwLGmxy1prp5Mk7en3Koh1hsamnEhySvXDrTX5H,,,,,,
9155,3BmtLmb7AEMaTBDKNttj6cXB3p8Nkhw3hKZeBcgQB7cS,5dtFrwPc7hDmxh6p94n8FAX1L4BdJgt2TcnPByuB7hdt,0.0,11.0,14910.64,323.786059111138,0.06864940791665,46.05090176190073
9156,7J8y73VvuJBcUVFrqzQcBoqWXD1fTPzRTVUbgQtXZaUx,FLii4WPGvsGqcgp7u6msEdHvx18qdfYh9fEFkmB29ZAJ,0.0,0.0,0.0,-5.9890265e-06,-4.7967930335314,0.0
9157,HVQAhUbC1K2CgLWh4ePCj1WeSajS79RuD7bBESUwXeb7,5dAweHMV77hXuoDkTgLb7mxR91aurgiJQ3Y4y8vTYSyJ,,,,,,
9158,CoXUSp6npjWb2fCyJvn3bnRa3oYSS3P67znANxdpiXpo,2w926QkjLkeyPKaHXEajgbZfM56oTg6kMvi4DbGivrdu,0.0,0.0,0.0,2.59144383e-05,1.71545170637861,0.0
9159,FVbyiZ8Df8kajWog6WWg4zxHoFAVB5gLsHhkgD3iHNc7,Ck1nnExzb2ezvbd7qhZcDe7UFP1SeAZKAJEY6qu3YMVC,,,,,,
9160,47jfGBDrXvn96h8mVDy9VjDxu8zUwgagRbVUEA7CpP2x,78bEt8nmXgDLNdE1VEdQAWinuqLmtthAm8yhaq5eNxWZ,0.0,1.0,9.29,0.0001630119028,475.0919429986165,56989.703453728405
9161,34zvAa2fdVpH1vMEP2bojrNsQoyWBDjui26vUz4YEkWh,rVu9jwG1bASqA6yER1JH48kEg7rsdL51oaUWKJ6GuKb,,,,,,
9162,6EbG5U52j2NCNgtrww48VzNCLFFKkvCA2omqEn9PvNjJ,CqGRBTbX8KmjLmvvkXpnRiyxohjHiRB853aVLjGWUFuf,,,,,,
9163,DNfjq97BpyoLw3SiNtg1MvZyDaEc4dMmR9L88enbG1HU,AUyDUvS16LzRGcRrsjeckR99t6iigpw1q2vmBey3DgVB,,,,,,
9164,6XMbiWzXqPEgFHcUMgyCzwnjwXZUiWbMsvemQQ7fmAB3,FHizPC9DKF7wiXmAbroAKU5pzbtVnS5QU3oKwQKeA6BL,,,,,,
9165,HoaZyS9FsnTurhqYGoUj9m6akA8dahexXavt8aXTQctS,7H7up1CfeLA8r7P4yGjTWt3PQnA5TEUrhWadj8hoioGf,,,,,,
9166,9hgcycWxY9fsf6a924vWZ3SWoYzgQYebf3sTcVGccvWG,4FnRo1s6qeaeu4S1Sb8Awp8LSsKx5Eu6YZS6GM6mDDWo,,,,,,
9167,4NDAFsFKuAzwBUGxS6wKuiYwW2tEC3BwCu7x7TVUFW61,4zmCK9KAk5N9BH1tFR9Qd5WJzXB7DDYteTveXKNgmF9m,,,,,,
9168,ENUM4NrFTgng3pvkhwWGVjBCTwPrEQqy8RugkdF5SFHe,6v1RazbyypXLb2gfF1z5DHgwg2wBtMx52pf1vvvRcAg3,,,,,,
9169,4jyskz93s8y5nkMzo8x3xEKJaaKcybEnCZDCX5U4vYBF,9R52LDEW4iXndDw1WuVKCCEdJ4fD1n43wwUDGgVZbf1Y,0.0,0.0,95658.31,-999.9999967680504,3.3478708949094,95.65831030916283
